year,movieid,charactername1,charactername2,charactername3,sex,actorid,adj
1991,11384,John Moss,,,Male,4512,detective
1991,11384,John Moss,,,Male,4512,lt.
1991,11498,Roman Strauss,Mike Church,,Male,11181,eye
1991,11498,Roman Strauss,Mike Church,,Male,11181,private
1991,11933,Chris Thorne,,,Male,54812,gadabout
1991,11933,Chris Thorne,,,Male,54812,wealthy
1991,12186,Daniel Miller,,,Male,13,advertising
1991,12186,Daniel Miller,,,Male,13,executive
1991,12186,Daniel Miller,,,Male,13,hapless
1991,14904,Andy,,,Male,934,restaurant
1991,14904,Andy,,,Male,934,worker
1991,17956,Dan Hanson,,,Male,4724,right-wing
1991,18141,Eda,,,Male,566262,old
1991,2071,Gus Klein,,,Male,382,detective
1991,2071,Gus Klein,,,Male,382,private
1991,24789,Radu,,,Male,1566,evil
1991,24789,Radu,,,Male,1566,vampire
1991,24789,Radu,,,Male,1566,villain
1991,26850,Tony Aaron,,,Male,3896,british
1991,26850,Tony Aaron,,,Male,3896,officer
1991,26850,Tony Aaron,,,Male,3896,police
1991,26850,Tony Aaron,,,Male,3896,resigns
1991,2742,Bill Lee,,,Male,27811,blank-faced
1991,2742,Bill Lee,,,Male,27811,bug
1991,2742,Bill Lee,,,Male,27811,killer
1991,2907,Uncle Fester,,,Male,1062,long-lost
1991,2907,Uncle Fester,,,Male,1062,reappears
1991,37137,Frank Drebin,,,Male,7633,lieutenant
1991,51515,Leslie Huben,,,Male,12074,pompous
1991,51515,Lewis Moon,,,Male,13022,american
1991,51515,Lewis Moon,,,Male,13022,pilot
1991,53658,Uncle Tat,Chow Tai Fook,,Male,70437,grandfather
1991,53658,Uncle Tat,Chow Tai Fook,,Male,70437,own
1991,57110,Luciano Sandulli,,,Male,108900,high
1991,57110,Luciano Sandulli,,,Male,108900,polite
1991,57110,Luciano Sandulli,,,Male,108900,professor
1991,57110,Luciano Sandulli,,,Male,108900,school
1991,59241,Principe,,,Male,23961,hot-blooded
1991,59241,Red,,,Male,128117,friend
1991,59241,Red,,,Male,128117,sensible
1991,64167,Derek Bentley,,,Male,2040,slow-witted
1992,6114,Mina Murray,Elisabeta,,Female,1920,long-dead
1992,6114,Mina Murray,Elisabeta,,Female,1920,wife
1992,1923,Laura Palmer,,,Female,6726,hedonistic
1992,1923,Laura Palmer,,,Female,6726,beauty
1992,1923,Laura Palmer,,,Female,6726,hangs
1992,11087,Mrs. Mott,Peyton Flanders,,Female,28412,sweet
1992,11386,Jude,,,Female,8436,fellow
1992,11386,Jude,,,Female,8436,ira
1992,11386,Jude,,,Female,8436,members
1992,14239,Holli Would,,,Female,326,animated
1992,14239,Holli Would,,,Female,326,femme
1992,14239,Holli Would,,,Female,326,fatale
1992,8293,Margaret Schlegel,,,Female,7056,liberal
1992,11428,Tanya Robertson,,,Female,6714,beautiful
1992,11428,Tanya Robertson,,,Female,6714,teenager
1992,37265,Nadia,,,Female,117298,sister
1992,37265,Antonietta,,,Female,117299,lesbian
1992,37265,Antonietta,,,Female,117299,friend
1992,26255,Diane Farrow,,,Female,18277,animal
1992,26255,Diane Farrow,,,Female,18277,psychologist
1992,26255,Diane Farrow,,,Female,18277,coworker
1992,56551,Camilla,,,Female,67323,problematic
1992,56551,Camilla,,,Female,67323,shy
1992,31962,Linda Voss,,,Female,29369,spirited
1992,31962,Linda Voss,,,Female,29369,new
1992,31962,Linda Voss,,,Female,29369,yorker
1992,27465,Phoebe,,,Female,586,julian
1992,37264,Shirlee Kenyon,,,Female,67274,small-town
1992,47866,Trudi,,,Female,3126,rebellious
1992,47866,Shade,,,Female,826,younger
1992,24065,Anita Minteer,,,Female,69597,teen
1992,10086,Ben,,,Male,47820,killer
1992,10086,Ben,,,Male,47820,serial
1992,10414,Gordon Bombay,,,Male,2880,lawyer
1992,10414,Gordon Bombay,,,Male,2880,reckless
1992,10414,Gordon Bombay,,,Male,2880,young
1992,10538,John Cutter,,,Male,10814,expert
1992,10538,John Cutter,,,Male,10814,famous
1992,10538,John Cutter,,,Male,10814,security
1992,11287,Jimmy Dugan,,,Male,31,coach
1992,11287,Jimmy Dugan,,,Male,31,grumpy
1992,11287,Jimmy Dugan,,,Male,31,has-been
1992,11386,Fergus,,,Male,9029,army
1992,11386,Fergus,,,Male,9029,irish
1992,11386,Fergus,,,Male,9029,member
1992,11386,Fergus,,,Male,9029,republican
1992,114726,Bill Campbell,,,Male,4756,banker
1992,114726,Bill Campbell,,,Male,4756,big-city
1992,11569,Pinhead,Captain Elliot Spencer,,Male,73040,busies
1992,14361,Captain Ron,,,Male,6856,roguish
1992,14361,Captain Ron,,,Male,6856,signs
1992,14361,Martin Harvey,,,Male,519,mild-mannered
1992,18575,Franz Maurer,,,Male,144972,days
1992,18575,Franz Maurer,,,Male,144972,good
1992,18575,Franz Maurer,,,Male,144972,old
1992,22004,King James,,,Male,21411,gang
1992,22004,King James,,,Male,21411,leader
1992,27073,Jeff,Gou Fei,,Male,1619,bad
1992,27073,Jeff,Gou Fei,,Male,1619,betrays
1992,27073,Jeff,Gou Fei,,Male,1619,judge
1992,27073,Judge,,,Male,20519,bad
1992,27073,Judge,,,Male,20519,betrays
1992,27073,Judge,,,Male,20519,jeff
1992,31962,Ed Leland,,,Male,3392,operative
1992,32049,Alex Grady,,,Male,21315,friend
1992,32049,Walter Grady,,,Male,134340,alex
1992,32049,Walter Grady,,,Male,134340,friend
1992,37265,Paolo,,,Male,117297,sympathetic
1992,39027,Xian,,,Male,64662,pity
1992,39027,Xian,,,Male,64662,take
1992,41682,Tomas de Torquemada,,,Male,3084,inquisition
1992,41682,Tomas de Torquemada,,,Male,3084,spanish
1992,49956,Bud,,,Male,143091,eleven-year-old
1992,60145,Shang So,,,Male,69637,brother
1992,6114,Jonathan Harker,,,Male,6384,captive
1992,6547,Hermann Willié,,,Male,26395,journalist
1992,6547,Hermann Willié,,,Male,26395,sleazy
1992,65958,Fouché,,,Male,1958,revolutionary
1992,65958,Fouché,,,Male,1958,zealous
1992,766,Lord Arthur,,,Male,11763,dreaded
1992,8293,Leonard Bast,,,Male,54447,mobile
1992,8293,Leonard Bast,,,Male,54447,working-class
1992,881,Lt. Daniel Kaffee,,,Male,500,cocky
1992,881,Lt. Daniel Kaffee,,,Male,500,lawyer
1992,881,Lt. Daniel Kaffee,,,Male,500,military
1992,8845,Casey Ryback,,,Male,23880,former
1992,8845,Casey Ryback,,,Male,23880,navy
1992,8845,Casey Ryback,,,Male,23880,seal
1992,9475,Lieutenant Colonel Frank Slade,,,Male,1158,army
1992,9475,Lieutenant Colonel Frank Slade,,,Male,1158,officer
1992,9475,Lieutenant Colonel Frank Slade,,,Male,1158,retired
1992,9475,Lieutenant Colonel Frank Slade,,,Male,1158,u.s.
1992,9869,Jack Ryan,,,Male,3,faction
1992,9869,Jack Ryan,,,Male,3,renegade
1992,9869,Jack Ryan,,,Male,3,targets
1993,1587,Becky,,,Female,3196,free-spirited
1993,1587,Betty Carver,,,Female,2453,local
1993,1587,Betty Carver,,,Female,2453,woman
1993,1634,Rae Lindley,,,Female,15309,whale
1993,1634,Rae Lindley,,,Female,15309,trainer
1993,11074,Jo Christman,,,Female,520,new
1993,11074,Jo Christman,,,Female,520,partner
1993,10498,Maggie Hayward,,,Female,2233,criminal
1993,10442,Harriet Michaels,,,Female,18331,butcher
1993,9024,Andy Hart,,,Female,5503,salesgirl
1993,10445,Joy Gresham,,,Female,26513,spirited
1993,10445,Joy Gresham,,,Female,26513,poet
1993,17803,Lisa Fredericks,,,Female,33488,beautiful
1993,17803,Lisa Fredericks,,,Female,33488,research
1993,17803,Lisa Fredericks,,,Female,33488,assistant
1993,84152,Judith Grey,,,Female,52312,policewoman
1993,52873,Berthe,,,Female,25181,elderly
1993,52873,Berthe,,,Female,25181,woman
1993,10423,Bruce Lee,,,Male,58319,legendary
1993,10434,Cassiel,,,Male,2311,angel
1993,11969,Doc Holliday,,,Male,5576,notorious
1993,11969,Doc Holliday,,,Male,5576,pal
1993,11969,Wyatt Earp,,,Male,6856,legendary
1993,11969,Wyatt Earp,,,Male,6856,marshal
1993,11971,Benedick,,,Male,11181,duo
1993,11971,Benedick,,,Male,11181,sharp-witted
1993,12527,David,,,Male,72642,straight
1993,12527,David,,,Male,72642,strait-laced
1993,12527,Diego,,,Male,64846,artist
1993,12527,Diego,,,Male,64846,gay
1993,173731,Tarabas,,,Male,149308,evil
1993,173731,Tarabas,,,Male,149308,evil
1993,173731,Tarabas,,,Male,149308,powerful
1993,173731,Tarabas,,,Male,149308,wizard
1993,173731,Tarabas,,,Male,149308,wizard
1993,21845,Henry Rowengartner,,,Male,21403,12-year-old
1993,32049,Alex Grady,,,Male,21315,friend
1993,32049,Walter Grady,,,Male,134340,alex
1993,32049,Walter Grady,,,Male,134340,friend
1993,34723,Huck Finn,,,Male,109,mischievous
1993,38012,Alexandre,,,Male,20239,inventive
1993,38012,Alexandre,,,Male,20239,ways
1993,424,Oskar Schindler,,,Male,3896,businessman
1993,507,Eric,,,Male,7037,friend
1993,507,Eric,,,Male,7037,old
1993,55448,Joey Coyle,,,Male,3036,dockworker
1993,55448,Joey Coyle,,,Male,3036,unemployed
1993,788,Daniel Hillard,Mrs. Doubtfire,,Male,2157,dad
1993,788,Daniel Hillard,Mrs. Doubtfire,,Male,2157,irresponsible
1993,9350,Gabe Walker,,,Male,16483,former
1993,9350,Gabe Walker,,,Male,16483,ranger
1993,9593,Jack Slater,Himself,,Male,1100,action
1993,9593,Jack Slater,Himself,,Male,1100,character
1993,9593,Jack Slater,Himself,,Male,1100,fictional
1993,9593,Jack Slater,Himself,,Male,1100,hero
1993,9593,Jack Slater,Himself,,Male,1100,movie
1993,9702,Miklo,,,Male,58646,bi-racial
1993,9702,Miklo,,,Male,58646,cousin
1994,854,Tina Carlyle,,,Female,6941,local
1994,854,Tina Carlyle,,,Female,6941,nightclub
1994,854,Tina Carlyle,,,Female,6941,singer
1994,10510,Susan Walker,,,Female,11717,six-year-old
1994,10660,Yvonne Biasi,,,Female,2233,waitress
1994,11479,Patricia,,,Female,4274,ex-wife
1994,17809,Mitsuko Yamada,,,Female,82396,local
1994,17809,Mitsuko Yamada,,,Female,82396,love
1994,10464,Corrina Washington,,,Female,2395,sassy
1994,10464,Corrina Washington,,,Female,2395,housekeeper
1994,4954,Jessie Crossmann,,,Female,20759,tough
1994,4954,Jessie Crossmann,,,Female,20759,instructor
1994,25284,Bridget Gregory,,,Female,9625,villainous
1994,25284,Bridget Gregory,,,Female,9625,femme
1994,25284,Bridget Gregory,,,Female,9625,fatale
1994,10635,Alex,,,Female,6684,attractive
1994,10635,Alex,,,Female,6684,co-ed
1994,10879,Sabrina Peterson,,,Female,1204,rival
1994,10879,Sabrina Peterson,,,Female,1204,chicago
1994,10879,Sabrina Peterson,,,Female,1204,reporters
1994,12280,Alicia Clark,,,Female,515,hatchet-man
1994,12280,Alicia Clark,,,Female,515,clark—henry
1994,15128,Julia,,,Female,16935,political
1994,15128,Julia,,,Female,16935,speechwriters
1994,15128,Julia,,,Female,16935,mann
1994,58416,Tatjana,,,Female,5999,estonian
1994,58416,Klavdia,,,Female,227809,russian
1994,106143,Cathy Breslow,,,Female,20810,attractive
1994,106143,Cathy Breslow,,,Female,20810,production
1994,106143,Cathy Breslow,,,Female,20810,assistant
1994,10451,Chu,,,Male,1623,chef
1994,10451,Chu,,,Male,1623,chinese
1994,10451,Chu,,,Male,1623,master
1994,10452,Charles IX,,,Male,7037,feeble
1994,10452,Charles IX,,,Male,7037,king
1994,10635,Eddy,,,Male,2694,high-minded
1994,10635,Eddy,,,Male,2694,student
1994,10635,Stuart,,,Male,9045,slovenly
1994,10732,D'Artagnan,,,Male,24366,musketeer
1994,10732,D'Artagnan,,,Male,24366,retired
1994,109,Karol Karol,,,Male,1145,immigrant
1994,109,Karol Karol,,,Male,1145,polish
1994,12160,Wyatt Earp,,,Male,1269,authentic
1994,12160,Wyatt Earp,,,Male,1269,costumes
1994,12160,Wyatt Earp,,,Male,1269,heroes
1994,12160,Wyatt Earp,,,Male,1269,iconic
1994,12519,Norman Lindsay,,,Male,4783,noted
1994,12519,Norman Lindsay,,,Male,4783,painter
1994,13701,Ludwig van Beethoven,,,Male,64,classical
1994,13701,Ludwig van Beethoven,,,Male,64,composer
1994,13701,Ludwig van Beethoven,,,Male,64,infamous
1994,14425,Rand McPherson,,,Male,60950,nasty
1994,14425,Rand McPherson,,,Male,60950,preppy
1994,14425,Tom Lawrence,,,Male,27504,chester
1994,14425,Tom Lawrence,,,Male,27504,port
1994,14425,Tom Lawrence,,,Male,27504,senior
1994,14425,Tom Lawrence,,,Male,27504,university
1994,14425,Tom Lawrence,,,Male,27504,visits
1994,15477,Watty Watts,,,Male,6575,attempts
1994,15477,Watty Watts,,,Male,6575,criminal
1994,15477,Watty Watts,,,Male,6575,small-time
1994,16139,Mike,,,Male,58240,now-adult
1994,16139,Reggie,,,Male,97939,cream
1994,16139,Reggie,,,Male,97939,ex-ice
1994,16139,Reggie,,,Male,97939,vendor
1994,1637,Howard Payne,,,Male,2778,expert
1994,17809,Hou Ting-An,,,Male,544797,kung-fu
1994,17809,Hou Ting-An,,,Male,544797,master
1994,19361,Frank,,,Male,4138,friend
1994,20156,Francis,,,Male,21089,obsessive
1994,20306,Buddy Ackerman,,,Male,1979,famed
1994,20306,Buddy Ackerman,,,Male,1979,producer
1994,20551,Ernest,,,Male,12899,character
1994,20551,Ernest,,,Male,12899,dim-bulb
1994,20551,Ernest,,,Male,12899,p.
1994,20551,Ernest,,,Male,12899,worrell
1994,22317,Ben Doyle,,,Male,9777,mute
1994,22826,Loris,,,Male,4818,outfitter
1994,22826,Loris,,,Male,4818,shop-window
1994,24405,Rock Reilly,,,Male,13022,men
1994,24405,Rock Reilly,,,Male,13022,military
1994,26337,Kyle Bodine,,,Male,228,detective
1994,30114,Julian,,,Male,11885,bookseller
1994,30114,Julian,,,Male,11885,homosexual
1994,30114,Phil Taylor,,,Male,6105,ex-doctor
1994,31586,North,,,Male,109,eleven-year-old
1994,35233,Steve Nebraska,,,Male,18269,phenom
1994,35233,Steve Nebraska,,,Male,18269,young
1994,43742,Mike Gambril,,,Male,6449,ex-football
1994,43742,Mike Gambril,,,Male,6449,star
1994,64567,Michel Blanc,Patrick Olivier,,Male,21175,famous
1994,64567,Michel Blanc,Patrick Olivier,,Male,21175,french
1994,64567,Michel Blanc,Patrick Olivier,,Male,21175,movie
1994,64567,Michel Blanc,Patrick Olivier,,Male,21175,star
1994,6498,Jens,,,Male,3398,fellow
1994,6498,Jens,,,Male,3398,student
1994,8011,Nakano,,,Male,10134,japanese
1994,8011,Nakano,,,Male,10134,sorcerer
1994,854,Stanley Ipkiss,The Mask,,Male,206,bank
1994,854,Stanley Ipkiss,The Mask,,Male,206,clerk
1994,854,Stanley Ipkiss,The Mask,,Male,206,timid
1994,9495,Eric Draven,,,Male,57700,guitarist
1994,9495,Eric Draven,,,Male,57700,rock
1994,9495,Eric Draven,,,Male,57700,young
1995,63,Dr. Kathryn Railly,,,Female,289,psychiatrist
1995,19101,Sara Crewe,,,Female,84093,young
1995,16780,Jenny,,,Female,9137,sweet
1995,10533,Hester Prynne,,,Female,3416,seamstress
1995,1802,Jeanne,,,Female,17882,energetic
1995,1802,Jeanne,,,Female,17882,uncompromising
1995,1802,Jeanne,,,Female,17882,postmaster
1995,11861,Finn Dodd,,,Female,1920,soon-to-be-wed
1995,11861,Finn Dodd,,,Female,1920,graduate
1995,11861,Finn Dodd,,,Female,1920,student
1995,27098,Viola,,,Female,87724,37-year-old
1995,27098,Viola,,,Female,87724,teacher
1995,18205,Alma,,,Female,3136,gorgeous
1995,1572,John McClane,,,Male,62,detective
1995,1572,Zeus Carver,,,Male,2231,civilian
1995,16420,Iago,,,Male,11181,evil
1995,16780,Vilmer,,,Male,10297,bionic
1995,17447,Steve Howard,,,Male,42722,handsome
1995,18837,Guld Goa Bowman,,,Male,68916,mixed
1995,18837,Guld Goa Bowman,,,Male,68916,race
1995,18837,Isamu Alva Dyson,,,Male,96728,cannon
1995,18837,Isamu Alva Dyson,,,Male,96728,loose
1995,19326,Tommy Collins,,,Male,64998,jobless
1995,197,William Wallace,,,Male,2461,scottish
1995,197,William Wallace,,,Male,2461,warrior
1995,2054,Glenn Holland,,,Male,3037,musician
1995,26300,Lord Shin,,,Male,36055,brutal
1995,26300,Lord Shin,,,Male,36055,tyrant
1995,30765,Ryan Tyler,,,Male,108210,ten-year-old
1995,31611,Thaddeus Thomas,,,Male,33162,black
1995,31611,Thaddeus Thomas,,,Male,33162,ceo
1995,3512,Casey Ryback,,,Male,23880,former
1995,3512,Casey Ryback,,,Male,23880,navy
1995,3512,Casey Ryback,,,Male,23880,seal
1995,36834,Arthur Rimbaud,,,Male,6193,poet
1995,36834,Arthur Rimbaud,,,Male,6193,wild
1995,47018,Ralph Partridge,,,Male,27764,man
1995,47018,Ralph Partridge,,,Male,27764,military
1995,524,Lester Diamond,,,Male,4512,con-artist
1995,524,Lester Diamond,,,Male,4512,ex
1995,524,Nicky Santoro,,,Male,4517,enforcer
1995,524,Nicky Santoro,,,Male,4517,loose-cannon
1995,568,Jim Lovell,,,Male,31,astronaut
1995,63,Jeffrey Goines,,,Male,287,patient
1995,8447,Sir Harald Alabaster,,,Male,55037,patriarch
1995,8447,Sir Harald Alabaster,,,Male,55037,wealthy
1995,8973,Harry D'Amour,,,Male,2154,investigator
1995,8973,Harry D'Amour,,,Male,2154,private
1995,949,Neil McCauley,,,Male,380,master
1995,949,Neil McCauley,,,Male,380,obsessive
1995,949,Neil McCauley,,,Male,380,thief
1996,9327,Carla Purty,,,Female,9575,beautiful
1996,12531,Lisa,,,Female,28782,elusive
1996,27681,Alexia Wheaton,,,Female,25541,seventeen-year-old
1996,12606,Carol Brady,,,Female,56881,suburban
1996,12606,Carol Brady,,,Female,56881,residence
1996,34170,Mo,,,Female,21197,rude
1996,34170,Mo,,,Female,21197,zookeeper
1996,51043,Laura,,,Female,20810,independent
1996,51043,Laura,,,Female,20810,inn-keeper
1996,19760,Roz,,,Female,18277,7-year-long
1996,19760,Roz,,,Female,18277,girlfriend
1996,11956,Madame Renée,,,Female,64550,elderly
1996,28121,Brandi,,,Female,16217,ultra-classy
1996,28121,Brandi,,,Female,16217,web
1996,173737,Fantaghirò,,,Female,63895,last
1996,173737,Fantaghirò,,,Female,63895,episode
1996,173737,Fantaghirò,,,Female,63895,princess
1996,24206,Clegg,,,Female,27638,fellow
1996,24206,Clegg,,,Female,27638,assassin
1996,24206,Clegg,,,Female,27638,become
1996,72116,Stacy Collins,,,Female,31363,sixteen-year-old
1996,8426,Ageha,,,Female,9707,sixteen-year-old
1996,10586,Charles Remington,,,Male,3392,famed
1996,10586,Charles Remington,,,Male,3392,hunter
1996,10607,Loc Dog,,,Male,9562,cousin
1996,10607,Loc Dog,,,Male,9562,gang-banging
1996,10874,Jim Hawkins,,,Male,19996,young
1996,11069,Burt Gummer,,,Male,67015,survivalist
1996,11069,Earl Bassett,,,Male,10430,veteran
1996,11867,Axel Hood,,,Male,7242,flame
1996,11867,Axel Hood,,,Male,7242,old
1996,12559,Luke Davenport,,,Male,72862,young
1996,12559,Sam Simms,,,Male,57119,enormous
1996,18550,Piper,,,Male,2975,convict
1996,19287,Leprechaun,,,Male,11184,hungry
1996,31388,Blake,,,Male,16620,muscle-bound
1996,31388,Blake,,,Male,16620,penurious
1996,31388,Blake,,,Male,16620,thorne
1996,31908,Bobby DeLaughter,,,Male,7447,brash
1996,31908,Bobby DeLaughter,,,Male,7447,young
1996,31908,Byron De La Beckwith,,,Male,4512,supremacist
1996,31908,Byron De La Beckwith,,,Male,4512,white
1996,33660,Marty,,,Male,57127,preston
1996,33660,Marty,,,Male,57127,young
1996,34170,Jack Corcoran,,,Male,1532,motivational
1996,34170,Jack Corcoran,,,Male,1532,speaker
1996,38366,Levante,,,Male,120271,accountant
1996,46063,Rick Hayes,,,Male,52602,lawyer
1996,46063,Rick Hayes,,,Male,52602,young
1996,6346,Adam Hall,,,Male,5577,attorney
1996,6346,Adam Hall,,,Male,5577,idealistic
1996,6346,Adam Hall,,,Male,5577,young
1996,9431,Rafe Guttman,,,Male,18326,eye
1996,9431,Rafe Guttman,,,Male,18326,private
1996,9614,Happy Gilmore,,,Male,19292,hockey
1996,9614,Happy Gilmore,,,Male,19292,player-turned-golf
1996,9614,Happy Gilmore,,,Male,19292,whiz
1996,9614,Shooter McGavin,,,Male,4443,rival
1997,597,Rose DeWitt Bukater,,,Female,204,101-year-old
1997,816,Vanessa Kensington,,,Female,13918,sexy
1997,816,Vanessa Kensington,,,Female,13918,sidekick
1997,8874,Julianne Potter,,,Female,1204,critic
1997,9437,Kate McTiernan,,,Female,15852,victim
1997,17834,Claudia,,,Female,3391,evil
1997,17834,Claudia,,,Female,3391,witches
1997,13986,Nisha,,,Female,76233,friend
1997,46625,Cat,,,Female,64062,actress
1997,29988,Kajal,,,Female,55061,poor
1997,29988,Kajal,,,Female,55061,girl
1997,10351,The Djinn,,,Male,36218,fellow
1997,11425,Wayne Szalinski,,,Male,8872,absent-minded
1997,11425,Wayne Szalinski,,,Male,8872,scientist
1997,12145,Rollo Lee,,,Male,8930,ex-policeman
1997,1610,Paul Ashworth,,,Male,5472,english
1997,1610,Paul Ashworth,,,Male,5472,teacher
1997,16992,Danny Flynn,,,Male,11856,nineteen-year-old
1997,1701,Cameron Poe,,,Male,2963,just-released
1997,18355,Annibal Ramirez,Carlos,,Male,18992,international
1997,18355,Annibal Ramirez,Carlos,,Male,18992,killer-for-hire
1997,2058,Sam,,,Male,4756,astronomer
1997,2058,Sam,,,Male,4756,good-natured
1997,26306,Steve Prefontaine,,,Male,7499,legendary
1997,26306,Steve Prefontaine,,,Male,7499,star
1997,26306,Steve Prefontaine,,,Male,7499,track
1997,27067,Freddy,,,Male,96865,twenty-something
1997,29988,Raja,,,Male,52763,mechanic
1997,29988,Raja,,,Male,52763,poor
1997,489,Sean Maguire,,,Male,2157,therapist
1997,49478,Komodo,,,Male,2464,evil
1997,49478,Komodo,,,Male,2464,lord
1997,4995,Jack Horner,,,Male,16475,idealistic
1997,4995,Jack Horner,,,Male,16475,porn
1997,4995,Jack Horner,,,Male,16475,producer
1997,50512,Vronsky,,,Male,48,count
1997,50512,Vronsky,,,Male,48,handsome
1997,54007,Spencer Griffith,,,Male,4787,seventh-grader
1997,607,Agent K,,,Male,2176,jay
1997,607,Agent K,,,Male,2176,new
1997,607,Agent K,,,Male,2176,recruit
1997,607,James Edwards,Agent J,,Male,2888,jay
1997,607,James Edwards,Agent J,,Male,2888,new
1997,607,James Edwards,Agent J,,Male,2888,recruit
1997,61999,Leon,,,Male,144972,forty-something
1997,8675,Maxxx Orbison,,,Male,55623,impress
1997,8874,Michael O'Neal,,,Male,20212,longtime
1997,8874,Michael O'Neal,,,Male,20212,pal
1997,8874,Michael O'Neal,,,Male,20212,platonic
1997,9433,Charles Morse,,,Male,4173,crashes
1997,9433,Charles Morse,,,Male,4173,wealthy
1997,9437,Alex Cross,,,Male,192,forensic
1997,9437,Alex Cross,,,Male,192,psychologist
1997,9437,Alex Cross,,,Male,192,travels
1997,9449,Ocious P. Potter,,,Male,1230,evil
1997,9449,Ocious P. Potter,,,Male,1230,lawyer
1997,9714,Alex Pruitt,,,Male,15789,9-year-old
1998,617,Suzie Toller,,,Female,9206,bad
1998,617,Suzie Toller,,,Female,9206,girl
1998,617,Suzie Toller,,,Female,9206,accuse
1998,617,Suzie Toller,,,Female,9206,guidance
1998,617,Suzie Toller,,,Female,9206,counselor
1998,617,Suzie Toller,,,Female,9206,sam
1998,617,Suzie Toller,,,Female,9206,lombardo
1998,617,Kelly Van Ryan,,,Female,9205,teen-socialite
1998,11675,Laurie Strode,Keri Tate,,Female,8944,former
1998,11675,Laurie Strode,Keri Tate,,Female,8944,baby
1998,11675,Laurie Strode,Keri Tate,,Female,8944,sitter
1998,9464,Layla,,,Female,6886,teenage
1998,9464,Layla,,,Female,6886,student
1998,9320,Emma Peel,,,Female,139,beautiful
1998,9320,Emma Peel,,,Female,139,doctor
1998,9320,Emma Peel,,,Female,139,mrs.
1998,10216,Eve,,,Female,57395,assassin
1998,10216,Eve,,,Female,57395,press
1998,10216,Eve,,,Female,57395,lennox
1998,10216,Eve,,,Female,57395,use
1998,10216,Eve,,,Female,57395,long
1998,11702,Meg Coburn,,,Female,23931,expert
1998,11702,Meg Coburn,,,Female,23931,forger
1998,9417,Lauren Goodhue,,,Female,46948,sexy
1998,32302,Medusa,,,Female,34735,evil
1998,36136,Sid,,,Female,29369,long-suffering
1998,36136,Sid,,,Female,29369,girlfriend
1998,39437,Sethe,,,Female,13309,old
1998,39437,Sethe,,,Female,13309,slave
1998,39437,Sethe,,,Female,13309,friend
1998,4927,Maggie,,,Female,40060,long
1998,4927,Maggie,,,Female,40060,time
1998,4927,Maggie,,,Female,40060,girl/friend
1998,10209,Julia,,,Female,204,25-year-old
1998,10209,Julia,,,Female,204,heads
1998,10209,Bea,,,Female,64173,precocious
1998,10209,Bea,,,Female,64173,eight-year-old
1998,10209,Lucy,,,Female,64174,six-year-old
1998,2923,Beatrice,,,Female,18514,quick-witted
1998,2923,Beatrice,,,Female,18514,bombshell
1998,16885,Martin Cahill,,,Male,2039,criminal
1998,1808,Arthur Stuart,,,Male,3894,investigative
1998,1808,Arthur Stuart,,,Male,3894,journalist
1998,19822,Pantaleon Pantoja,,,Male,85234,army
1998,19822,Pantaleon Pantoja,,,Male,85234,captain
1998,19822,Pantaleon Pantoja,,,Male,85234,peruvian
1998,2109,Detective James Carter,,,Male,66,cocky
1998,2109,Detective James Carter,,,Male,66,lapd
1998,22256,Bill Bowerman,,,Male,55636,coach
1998,22256,Bill Bowerman,,,Male,55636,legendary
1998,2923,Alan Furnace,,,Male,15440,introvert
1998,2923,Alan Furnace,,,Male,15440,wistful
1998,32302,Dave Dragon,,,Male,16620,retired
1998,32302,Dave Dragon,,,Male,16620,star
1998,32302,Dave Dragon,,,Male,16620,tv
1998,36136,Mel,,,Male,4512,druggie
1998,36136,Mel,,,Male,4512,part-time
1998,38396,Aldo,Al,,Male,120019,convict
1998,38396,Aldo,Al,,Male,120019,fugitive
1998,38396,Giacomo,Jack,,Male,120025,policeman
1998,38396,Giovanni,John,,Male,120020,civilian
1998,38396,Giovanni,John,,Male,120020,hostages
1998,56759,Frollo,,,Male,1644375,priest
1998,56759,Frollo,,,Male,1644375,twisted
1998,59482,Philippe,,,Male,95953,friend
1998,617,Sam Lombardo,,,Male,2876,accuse
1998,617,Sam Lombardo,,,Male,2876,bad
1998,617,Sam Lombardo,,,Male,2876,counselor
1998,617,Sam Lombardo,,,Male,2876,girl
1998,617,Sam Lombardo,,,Male,2876,guidance
1998,617,Sam Lombardo,,,Male,2876,suzie
1998,617,Sam Lombardo,,,Male,2876,toller
1998,795,Seth,,,Male,2963,angel
1998,795,Seth,,,Male,2963,guardian
1998,8129,Joe,,,Male,3064,alcoholic
1998,8129,Joe,,,Male,3064,former
1998,8129,Joe,,,Male,3064,unemployed
1998,8688,Rick Santoro,,,Male,2963,cop
1998,8688,Rick Santoro,,,Male,2963,corrupt
1998,8688,Rick Santoro,,,Male,2963,homicide
1998,8838,Art Jeffries,,,Male,62,agent
1998,9313,King Louis XIV,Philippe,,Male,6193,tyrannical
1998,9320,John Steed,,,Male,5469,agent
1998,9320,John Steed,,,Male,5469,british
1998,9320,John Steed,,,Male,5469,ministry
1998,9320,Sir August de Wynter,,,Male,738,arch-villain
1998,9342,Don Rafael Montero,,,Male,14344,tyrannical
1998,9411,John Hobbes,,,Male,5292,detective
1998,944,Martin Riggs,,,Male,2461,detectives
1998,944,Martin Riggs,,,Male,2461,maverick
